"","symbol","company_name","trading_name","isin_code","income_variable","year","value"
"3741",3010,"Arabian Cement Co.","ACC","SA0007879915","Depreciation",2021,"-"
"3742",3010,"Arabian Cement Co.","ACC","SA0007879915","Depreciation",2020,"-"
"3743",3010,"Arabian Cement Co.","ACC","SA0007879915","Depreciation",2019,"-"
"3744",3010,"Arabian Cement Co.","ACC","SA0007879915","Depreciation",2018,"-"
"3745",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Expenses",2021,"55245"
"3746",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Expenses",2020,"42934"
"3747",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Expenses",2019,"97704"
"3748",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Expenses",2018,"37606"
"3749",3010,"Arabian Cement Co.","ACC","SA0007879915","Total Expenses",2021,"152837"
"3750",3010,"Arabian Cement Co.","ACC","SA0007879915","Total Expenses",2020,"114658"
"3751",3010,"Arabian Cement Co.","ACC","SA0007879915","Total Expenses",2019,"156656"
"3752",3010,"Arabian Cement Co.","ACC","SA0007879915","Total Expenses",2018,"105468"
"3753",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income Before Zakat",2021,"178891"
"3754",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income Before Zakat",2020,"204035"
"3755",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income Before Zakat",2019,"226292"
"3756",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income Before Zakat",2018,"-11133"
"3757",3010,"Arabian Cement Co.","ACC","SA0007879915","Zakat",2021,"17371"
"3758",3010,"Arabian Cement Co.","ACC","SA0007879915","Zakat",2020,"19092"
"3759",3010,"Arabian Cement Co.","ACC","SA0007879915","Zakat",2019,"17576"
"3760",3010,"Arabian Cement Co.","ACC","SA0007879915","Zakat",2018,"15135"
"3761",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income",2021,"161520"
"3762",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income",2020,"184943"
"3763",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income",2019,"208716"
"3764",3010,"Arabian Cement Co.","ACC","SA0007879915","Net Income",2018,"-26268"
"3765",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance First Period",2021,"862693"
"3766",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance First Period",2020,"915415"
"3767",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance First Period",2019,"882554"
"3768",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance First Period",2018,"1009198"
"3769",3010,"Arabian Cement Co.","ACC","SA0007879915","Reserves",2021,"-"
"3770",3010,"Arabian Cement Co.","ACC","SA0007879915","Reserves",2020,"-"
"3771",3010,"Arabian Cement Co.","ACC","SA0007879915","Reserves",2019,"-"
"3772",3010,"Arabian Cement Co.","ACC","SA0007879915","Reserves",2018,"-"
"3773",3010,"Arabian Cement Co.","ACC","SA0007879915","Cash Dividends",2021,"-"
"3774",3010,"Arabian Cement Co.","ACC","SA0007879915","Cash Dividends",2020,"-"
"3775",3010,"Arabian Cement Co.","ACC","SA0007879915","Cash Dividends",2019,"-"
"3776",3010,"Arabian Cement Co.","ACC","SA0007879915","Cash Dividends",2018,"-"
"3777",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Distributions",2021,"254283"
"3778",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Distributions",2020,"198668"
"3779",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Distributions",2019,"175855"
"3780",3010,"Arabian Cement Co.","ACC","SA0007879915","Other Distributions",2018,"100376"
"3781",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance End Period",2021,"769930"
"3782",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance End Period",2020,"901690"
"3783",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance End Period",2019,"915415"
"3784",3010,"Arabian Cement Co.","ACC","SA0007879915","Balance End Period",2018,"882554"
"3785",3010,"Arabian Cement Co.","ACC","SA0007879915","All figures are in",2021,"Thousands"
"3786",3010,"Arabian Cement Co.","ACC","SA0007879915","All figures are in",2020,"Thousands"
"3787",3010,"Arabian Cement Co.","ACC","SA0007879915","All figures are in",2019,"Thousands"
"3788",3010,"Arabian Cement Co.","ACC","SA0007879915","All figures are in",2018,"Thousands"
"3789",3010,"Arabian Cement Co.","ACC","SA0007879915","Currency",2021,"SAR"
"3790",3010,"Arabian Cement Co.","ACC","SA0007879915","Currency",2020,"SAR"
"3791",3010,"Arabian Cement Co.","ACC","SA0007879915","Currency",2019,"SAR"
"3792",3010,"Arabian Cement Co.","ACC","SA0007879915","Currency",2018,"SAR"
"3793",3010,"Arabian Cement Co.","ACC","SA0007879915","Last Update Date",2021,"2022-02-28"
"3794",3010,"Arabian Cement Co.","ACC","SA0007879915","Last Update Date",2020,"2021-03-01"
"3795",3010,"Arabian Cement Co.","ACC","SA0007879915","Last Update Date",2019,"2020-03-02"
"3796",3010,"Arabian Cement Co.","ACC","SA0007879915","Last Update Date",2018,"2019-03-04"
"3797",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales",2021,"1856358.8"
"3798",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales",2020,"2197315.2"
"3799",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales",2019,"2176400"
"3800",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales",2018,"2159410"
"3801",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales Cost",2021,"-833220.7"
"3802",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales Cost",2020,"758877.6"
"3803",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales Cost",2019,"782491"
"3804",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Sales Cost",2018,"798223"
"3805",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Income",2021,"1023138.1"
"3806",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Income",2020,"1438437.6"
"3807",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Income",2019,"1393909"
"3808",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Income",2018,"1361187"
"3809",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Revenues",2021,"147268.8"
"3810",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Revenues",2020,"28520.1"
"3811",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Revenues",2019,"22266"
"3812",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Revenues",2018,"22105"
"3813",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Revenues",2021,"1170406.9"
"3814",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Revenues",2020,"1466957.7"
"3815",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Revenues",2019,"1416175"
"3816",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Revenues",2018,"1383292"
"3817",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Admin and Marketing Expenses",2021,"-213833.9"
"3818",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Admin and Marketing Expenses",2020,"195621.1"
"3819",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Admin and Marketing Expenses",2019,"220988"
"3820",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Admin and Marketing Expenses",2018,"279185"
"3821",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Depreciation",2021,"-"
"3822",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Depreciation",2020,"-"
"3823",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Depreciation",2019,"-"
"3824",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Depreciation",2018,"-"
"3825",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Expenses",2021,"-483493.9"
"3826",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Expenses",2020,"608445.1"
"3827",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Expenses",2019,"446363"
"3828",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Expenses",2018,"288661"
"3829",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Expenses",2021,"-697327.8"
"3830",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Expenses",2020,"804066.2"
"3831",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Expenses",2019,"667351"
"3832",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Total Expenses",2018,"567846"
"3833",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income Before Zakat",2021,"473079.1"
"3834",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income Before Zakat",2020,"662891.5"
"3835",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income Before Zakat",2019,"748824"
"3836",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income Before Zakat",2018,"815446"
"3837",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Zakat",2021,"-13641.3"
"3838",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Zakat",2020,"20290.2"
"3839",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Zakat",2019,"-55277"
"3840",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Zakat",2018,"32684"
"3841",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income",2021,"486720.4"
"3842",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income",2020,"642601.3"
"3843",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income",2019,"804101"
"3844",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Net Income",2018,"782762"
"3845",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance First Period",2021,"-"
"3846",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance First Period",2020,"-"
"3847",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance First Period",2019,"-"
"3848",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance First Period",2018,"-"
"3849",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Reserves",2021,"-"
"3850",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Reserves",2020,"-"
"3851",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Reserves",2019,"-"
"3852",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Reserves",2018,"-"
"3853",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Cash Dividends",2021,"-"
"3854",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Cash Dividends",2020,"-"
"3855",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Cash Dividends",2019,"-"
"3856",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Cash Dividends",2018,"-"
"3857",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Distributions",2021,"-"
"3858",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Distributions",2020,"-"
"3859",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Distributions",2019,"-"
"3860",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Other Distributions",2018,"-"
"3861",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance End Period",2021,"-"
"3862",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance End Period",2020,"-"
"3863",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance End Period",2019,"-"
"3864",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Balance End Period",2018,"-"
"3865",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","All figures are in",2021,"Thousands"
"3866",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","All figures are in",2020,"Thousands"
"3867",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","All figures are in",2019,"Thousands"
"3868",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","All figures are in",2018,"Thousands"
"3869",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Currency",2021,"SAR"
"3870",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Currency",2020,"SAR"
"3871",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Currency",2019,"SAR"
"3872",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Currency",2018,"SAR"
"3873",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Last Update Date",2021,"2021-07-05"
"3874",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Last Update Date",2020,"2020-07-01"
"3875",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Last Update Date",2019,"2019-06-30"
"3876",4321,"Arabian Centres Co.","ALMRAKEZ","SA14QG523GH3","Last Update Date",2018,"2019-05-22"
"3877",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Sales",2021,"720337"
"3878",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Sales Cost",2021,"390053"
"3879",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Total Income",2021,"330284"
"3880",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Other Revenues",2021,"-"
"3881",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Total Revenues",2021,"330284"
"3882",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Admin and Marketing Expenses",2021,"68871"
"3883",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Depreciation",2021,"-"
"3884",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Other Expenses",2021,"43868"
"3885",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Total Expenses",2021,"112739"
"3886",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Net Income Before Zakat",2021,"217545"
"3887",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Zakat",2021,"11297"
"3888",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Net Income",2021,"206248"
"3889",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Balance First Period",2021,"1337"
"3890",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Reserves",2021,"20486"
"3891",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Cash Dividends",2021,"-"
"3892",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Other Distributions",2021,"-"
"3893",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Balance End Period",2021,"185713"
"3894",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","All figures are in",2021,"Thousands"
"3895",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Currency",2021,"SAR"
"3896",4071,"Arabian Contracting Services Co.","ALARABIA","SA15D1I1VJH7","Last Update Date",2021,"2022-03-10"
"3897",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales",2021,"7815797.4"
"3898",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales",2020,"6891419"
"3899",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales",2019,"5257296"
"3900",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales",2018,"4041299"
"3901",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales Cost",2021,"6107830.68"
"3902",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales Cost",2020,"5469447"
"3903",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales Cost",2019,"4410051"
"3904",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Sales Cost",2018,"3076252"
"3905",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Income",2021,"1707966.73"
"3906",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Income",2020,"1421972"
"3907",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Income",2019,"847245"
"3908",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Income",2018,"965047"
"3909",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Revenues",2021,"4921.01"
"3910",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Revenues",2020,"-3233"
"3911",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Revenues",2019,"86730"
"3912",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Revenues",2018,"35962"
"3913",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Revenues",2021,"1712887.74"
"3914",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Revenues",2020,"1418739"
"3915",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Revenues",2019,"933975"
"3916",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Revenues",2018,"1001009"
"3917",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Admin and Marketing Expenses",2021,"593770.65"
"3918",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Admin and Marketing Expenses",2020,"557234"
"3919",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Admin and Marketing Expenses",2019,"455466"
"3920",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Admin and Marketing Expenses",2018,"364183"
"3921",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Depreciation",2021,"64232.56"
"3922",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Depreciation",2020,"61616"
"3923",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Depreciation",2019,"52276"
"3924",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Depreciation",2018,"19019"
"3925",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Expenses",2021,"808862.55"
"3926",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Expenses",2020,"664964"
"3927",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Expenses",2019,"499216"
"3928",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Total Expenses",2018,"392723"
"3929",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income Before Zakat",2021,"904025.18"
"3930",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income Before Zakat",2020,"753775"
"3931",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income Before Zakat",2019,"434759"
"3932",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income Before Zakat",2018,"608286"
"3933",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Zakat",2021,"71106.57"
"3934",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Zakat",2020,"51978"
"3935",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Zakat",2019,"40933"
"3936",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Zakat",2018,"51831"
"3937",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income",2021,"832918.61"
"3938",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income",2020,"701797"
"3939",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income",2019,"393826"
"3940",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Net Income",2018,"556455"
"3941",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance First Period",2021,"610236.02"
"3942",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance First Period",2020,"1078620"
"3943",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance First Period",2019,"1515377"
"3944",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance First Period",2018,"1248131"
"3945",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Reserves",2021,"83291.86"
"3946",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Reserves",2020,"70180"
"3947",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Reserves",2019,"-28204"
"3948",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Reserves",2018,"-"
"3949",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance End Period",2021,"959862.77"
"3950",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance End Period",2020,"610236"
"3951",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance End Period",2019,"1078620"
"3952",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Balance End Period",2018,"1515377"
"3953",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Cash Dividends",2021,"-400000"
"3954",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Cash Dividends",2020,"-"
"3955",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Cash Dividends",2019,"-800000"
"3956",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Cash Dividends",2018,"-300000"
"3957",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Expenses",2021,"150859.35"
"3958",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Expenses",2020,"46114"
"3959",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Expenses",2019,"-8526"
"3960",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Expenses",2018,"9521"
"3961",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Distributions",2021,"-"
"3962",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Distributions",2020,"-"
"3963",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Distributions",2019,"-"
"3964",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Other Distributions",2018,"-"
"3965",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","All figures are in",2021,"Thousands"
"3966",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","All figures are in",2020,"Thousands"
"3967",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","All figures are in",2019,"Thousands"
"3968",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","All figures are in",2018,"Thousands"
"3969",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Currency",2021,"SAR"
"3970",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Currency",2020,"SAR"
"3971",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Currency",2019,"SAR"
"3972",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Currency",2018,"SAR"
"3973",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Last Update Date",2021,"2022-02-20"
"3974",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Last Update Date",2020,"2021-10-03"
"3975",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Last Update Date",2019,"2021-10-03"
"3976",7202,"Arabian Internet and Communications Services Co.","SOLUTIONS","SA15CIBJGH12","Last Update Date",2018,"2021-10-03"
"3977",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales",2020,"369289"
"3978",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales",2019,"741085"
"3979",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales",2018,"698311"
"3980",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales",2017,"559604"
"3981",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales Cost",2020,"441343"
"3982",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales Cost",2019,"644612"
"3983",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales Cost",2018,"748567"
"3984",2200,"Arabian Pipes Co.","APC","SA0007879378","Sales Cost",2017,"507208"
"3985",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Income",2020,"-72054"
"3986",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Income",2019,"96473"
"3987",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Income",2018,"-50256"
"3988",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Income",2017,"52396"
"3989",2200,"Arabian Pipes Co.","APC","SA0007879378","Other Revenues",2020,"3864"
"3990",2200,"Arabian Pipes Co.","APC","SA0007879378","Other Revenues",2019,"801"
"3991",2200,"Arabian Pipes Co.","APC","SA0007879378","Other Revenues",2018,"1699"
"3992",2200,"Arabian Pipes Co.","APC","SA0007879378","Other Revenues",2017,"13233"
"3993",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Revenues",2020,"-68190"
"3994",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Revenues",2019,"97274"
"3995",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Revenues",2018,"-48557"
"3996",2200,"Arabian Pipes Co.","APC","SA0007879378","Total Revenues",2017,"65629"
"3997",2200,"Arabian Pipes Co.","APC","SA0007879378","Admin and Marketing Expenses",2020,"38867"
"3998",2200,"Arabian Pipes Co.","APC","SA0007879378","Admin and Marketing Expenses",2019,"31616"
"3999",2200,"Arabian Pipes Co.","APC","SA0007879378","Admin and Marketing Expenses",2018,"32072"
"4000",2200,"Arabian Pipes Co.","APC","SA0007879378","Admin and Marketing Expenses",2017,"26463"
